Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
ci,14861300,6,"Friday, October 15, 2010 11:52:11 UTC",32.1633,-115.2988,3.0,12.70,18,"Baja California, Mexico"
ci,14861292,4,"Friday, October 15, 2010 11:48:36 UTC",32.6215,-115.7708,1.2,4.70,20,"Baja California, Mexico"
ak,10101929,2,"Friday, October 15, 2010 11:28:17 UTC",52.7653,-169.4884,2.8,0.80,13,"Fox Islands, Aleutian Islands, Alaska"
nc,71474381,8,"Friday, October 15, 2010 11:04:10 UTC",37.8803,-121.3880,3.1,14.70,235,"Northern California"
ak,10101923,2,"Friday, October 15, 2010 11:01:39 UTC",63.5185,-151.1644,1.8,10.60,24,"Central Alaska"
ak,10101919,2,"Friday, October 15, 2010 10:58:06 UTC",60.7253,-151.8927,1.8,90.20,31,"Kenai Peninsula, Alaska"
ak,10101918,2,"Friday, October 15, 2010 10:57:20 UTC",55.3580,-158.4981,3.2,4.80,21,"Alaska Peninsula"
nm,1063,c,"Friday, October 15, 2010 10:20:18 UTC",35.2943,-92.3395,3.8,7.00,61,"Arkansas"
ak,10101909,2,"Friday, October 15, 2010 10:14:17 UTC",61.4123,-146.6541,1.3,6.80,20,"Southern Alaska"
hv,60184556,1,"Friday, October 15, 2010 10:03:34 UTC",19.2515,-155.5287,2.6,6.70,34,"Island of Hawaii, Hawaii"
us,a00040hm,5,"Friday, October 15, 2010 09:56:52 UTC",-4.5688,153.7032,5.1,73.70,16,"New Ireland region, Papua New Guinea"
nc,71474366,2,"Friday, October 15, 2010 09:40:38 UTC",38.8343,-122.7565,1.0,1.40,36,"Northern California"
ak,10101900,2,"Friday, October 15, 2010 09:18:59 UTC",61.0126,-150.3020,1.5,38.60,22,"Southern Alaska"
ci,14861244,6,"Friday, October 15, 2010 09:10:59 UTC",34.2843,-117.1488,1.0,8.10,28,"Southern California"
ak,10101897,2,"Friday, October 15, 2010 09:05:32 UTC",60.1797,-141.5560,1.2,4.80,15,"Southern Alaska"
ak,10101896,3,"Friday, October 15, 2010 08:54:54 UTC",52.7626,-169.5897,2.9,4.70,12,"Fox Islands, Aleutian Islands, Alaska"
ci,14861236,4,"Friday, October 15, 2010 08:49:23 UTC",33.4195,-116.3673,1.1,13.20,38,"Southern California"
ci,14861220,4,"Friday, October 15, 2010 08:26:26 UTC",32.2660,-115.3533,2.0,10.00,12,"Baja California, Mexico"
nc,71474336,2,"Friday, October 15, 2010 08:23:55 UTC",38.7500,-122.7098,1.1,1.70,44,"Northern California"
ak,10101887,2,"Friday, October 15, 2010 08:04:41 UTC",62.9585,-152.9396,1.1,5.70,12,"Central Alaska"
ak,10103391,2,"Friday, October 15, 2010 08:03:30 UTC",60.4377,-151.7995,1.2,72.20,14,"Kenai Peninsula, Alaska"
ak,10101886,2,"Friday, October 15, 2010 07:59:37 UTC",51.6794,-178.3394,2.5,74.30,17,"Andreanof Islands, Aleutian Islands, Alaska"
mb,10689040,2,"Friday, October 15, 2010 07:45:22 UTC",45.2973,-111.3650,1.1,11.30,16,"western Montana"
ak,10101882,2,"Friday, October 15, 2010 07:42:50 UTC",53.4594,-165.2733,3.1,25.60,23,"Fox Islands, Aleutian Islands, Alaska"
us,a00040gr,5,"Friday, October 15, 2010 07:39:03 UTC",-18.7267,-69.1662,4.8,121.10,104,"Tarapaca, Chile"
ak,10101881,2,"Friday, October 15, 2010 07:25:29 UTC",51.0490,-179.5255,2.4,15.90,15,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10101880,2,"Friday, October 15, 2010 07:05:01 UTC",52.7359,-169.2935,2.3,3.60, 9,"Fox Islands, Aleutian Islands, Alaska"
ak,10101875,2,"Friday, October 15, 2010 06:52:22 UTC",51.2735,-178.1572,2.9,41.40,19,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10101874,2,"Friday, October 15, 2010 06:49:12 UTC",60.2303,-141.2982,1.3,0.00,10,"Southern Alaska"
ak,10101868,2,"Friday, October 15, 2010 06:41:17 UTC",52.7512,-169.4189,3.2,2.90,13,"Fox Islands, Aleutian Islands, Alaska"
ak,10101860,2,"Friday, October 15, 2010 06:36:14 UTC",59.7471,-153.0142,2.6,94.40,69,"Southern Alaska"
ci,14861188,6,"Friday, October 15, 2010 06:30:46 UTC",32.1905,-115.2255,2.0,10.00,10,"Baja California, Mexico"
ci,14861172,6,"Friday, October 15, 2010 05:54:12 UTC",32.7855,-115.4455,1.7,14.90,23,"Southern California"
ak,10101854,2,"Friday, October 15, 2010 05:51:00 UTC",61.2043,-147.1024,1.6,0.00, 8,"Southern Alaska"
nn,00318658,7,"Friday, October 15, 2010 05:45:11 UTC",38.6768,-119.6967,1.0,3.00, 6,"Northern California"
ak,10103379,2,"Friday, October 15, 2010 05:30:00 UTC",61.7127,-154.1873,1.1,3.80, 9,"Southern Alaska"
ak,10101848,2,"Friday, October 15, 2010 04:46:01 UTC",63.9351,-148.7594,1.5,0.00,15,"Central Alaska"
uu,10150430,2,"Friday, October 15, 2010 04:28:10 UTC",39.1165,-111.8172,1.5,1.40,18,"Utah"
nc,71474296,3,"Friday, October 15, 2010 04:25:59 UTC",38.7767,-122.7323,1.7,1.20,75,"Northern California"
ci,14861164,4,"Friday, October 15, 2010 04:23:17 UTC",32.5743,-115.7267,1.7,3.30,22,"Baja California, Mexico"
nc,71474271,2,"Friday, October 15, 2010 03:40:38 UTC",40.2958,-121.5420,1.5,5.30,12,"Northern California"
ak,10101837,2,"Friday, October 15, 2010 03:39:00 UTC",54.4124,-161.6193,2.7,8.40,13,"Alaska Peninsula"
ak,10103374,2,"Friday, October 15, 2010 03:28:03 UTC",57.2134,-155.9668,1.7,85.90, 9,"Alaska Peninsula"
ak,10101835,2,"Friday, October 15, 2010 03:12:16 UTC",59.5279,-151.3589,1.7,7.20,21,"Kenai Peninsula, Alaska"
ak,10103372,2,"Friday, October 15, 2010 03:06:55 UTC",63.1474,-150.8481,1.4,131.40,17,"Central Alaska"
ci,14861140,4,"Friday, October 15, 2010 02:53:23 UTC",34.0310,-116.3165,1.2,7.40,32,"Southern California"
ak,10101832,2,"Friday, October 15, 2010 02:52:42 UTC",61.8000,-149.8646,1.3,17.80,21,"Southern Alaska"
us,b00003dt,7,"Friday, October 15, 2010 02:49:07 UTC",6.0361,123.5024,4.8,588.20,32,"Moro Gulf, Mindanao, Philippines"
us,2010ckaj,6,"Friday, October 15, 2010 02:41:58 UTC",34.3915,-107.7796,2.2,5.00,12,"New Mexico"
ak,10101820,2,"Friday, October 15, 2010 02:07:08 UTC",62.1389,-152.1594,2.0,108.60,35,"Central Alaska"
ak,10101818,2,"Friday, October 15, 2010 02:04:59 UTC",63.1577,-149.3582,1.4,84.40,28,"Central Alaska"
mb,10768276,2,"Friday, October 15, 2010 02:03:53 UTC",44.2045,-115.1855,2.1,9.10,13,"southern Idaho"
ak,10101816,2,"Friday, October 15, 2010 02:01:20 UTC",61.1747,-150.7732,1.5,9.60,23,"Southern Alaska"
ci,14861132,4,"Friday, October 15, 2010 01:57:22 UTC",33.7070,-116.7758,2.2,17.50,85,"Southern California"
ak,10103367,2,"Friday, October 15, 2010 01:51:24 UTC",62.1346,-152.1222,1.4,108.40,15,"Central Alaska"
ak,10101811,3,"Friday, October 15, 2010 01:44:49 UTC",52.6164,-170.1621,3.3,6.60,17,"Fox Islands, Aleutian Islands, Alaska"
nc,71474236,2,"Friday, October 15, 2010 01:42:50 UTC",37.5598,-118.4532,1.4,9.60,30,"Central California"
ak,10103365,2,"Friday, October 15, 2010 01:40:15 UTC",61.5468,-148.2706,1.3,3.10,14,"Southern Alaska"
nc,71474226,3,"Friday, October 15, 2010 01:15:06 UTC",36.8507,-121.5870,1.6,5.00,51,"Central California"
nc,71474216,2,"Friday, October 15, 2010 01:05:42 UTC",38.8445,-122.7643,1.1,1.40,50,"Northern California"
ak,10103363,2,"Friday, October 15, 2010 01:01:51 UTC",60.2022,-152.6128,1.6,114.20,15,"Southern Alaska"
ak,10103362,2,"Friday, October 15, 2010 01:00:25 UTC",63.5907,-147.7242,1.0,6.00,11,"Central Alaska"
ak,10101659,2,"Friday, October 15, 2010 00:51:33 UTC",63.5069,-151.2151,1.0,10.00, 8,"Central Alaska"
uu,10150040,2,"Friday, October 15, 2010 00:37:02 UTC",38.0453,-112.8443,1.2,12.00,18,"Utah"
ci,14861108,2,"Friday, October 15, 2010 00:20:06 UTC",32.7768,-115.4543,1.8,11.00,18,"Southern California"
ak,10103359,2,"Friday, October 15, 2010 00:19:41 UTC",59.5351,-152.6130,1.7,86.00,21,"Southern Alaska"
ak,10101652,2,"Friday, October 15, 2010 00:15:09 UTC",53.8038,-163.4794,3.5,25.70,26,"Unimak Island region, Alaska"
ci,14861100,4,"Thursday, October 14, 2010 23:56:52 UTC",32.7798,-115.4430,1.7,15.50,17,"Southern California"
ak,10101644,2,"Thursday, October 14, 2010 23:39:36 UTC",55.7693,-159.5331,2.5,87.10,12,"Alaska Peninsula"
ak,10101642,2,"Thursday, October 14, 2010 23:33:01 UTC",63.2176,-152.1673,1.0,9.20, 8,"Central Alaska"
ak,10103070,2,"Thursday, October 14, 2010 23:14:55 UTC",62.3685,-152.3099,1.3,116.70,13,"Central Alaska"
nn,00318683,7,"Thursday, October 14, 2010 23:09:55 UTC",37.1542,-117.3813,1.6,11.60,13,"Nevada"
ak,10101622,2,"Thursday, October 14, 2010 22:57:10 UTC",64.9515,-147.3574,1.1,0.00, 7,"Central Alaska"
ci,14861068,4,"Thursday, October 14, 2010 22:54:27 UTC",34.2583,-116.4427,1.3,2.80,31,"Southern California"
ak,10101607,2,"Thursday, October 14, 2010 22:52:47 UTC",60.6739,-150.7144,2.4,64.50,53,"Kenai Peninsula, Alaska"
ak,10101601,2,"Thursday, October 14, 2010 22:36:39 UTC",52.5124,-170.1534,2.7,8.50,10,"Fox Islands, Aleutian Islands, Alaska"
ci,14861060,2,"Thursday, October 14, 2010 22:33:42 UTC",32.8000,-115.4593,1.9,20.00,18,"Southern California"
nn,00318633,7,"Thursday, October 14, 2010 22:31:37 UTC",37.1559,-117.3755,2.1,11.80,14,"Nevada"
ci,14861036,2,"Thursday, October 14, 2010 22:29:20 UTC",32.7873,-115.4625,1.7,16.30,19,"Southern California"
ak,10101498,2,"Thursday, October 14, 2010 22:20:34 UTC",61.5424,-149.8542,1.7,33.90,22,"Southern Alaska"
pr,10287006,0,"Thursday, October 14, 2010 22:20:22 UTC",18.0039,-68.7170,2.9,133.50, 5,"Dominican Republic region"
uu,10142213,2,"Thursday, October 14, 2010 22:13:40 UTC",38.9617,-112.9225,1.7,1.30,17,"Utah"
ci,14861028,4,"Thursday, October 14, 2010 22:09:39 UTC",32.9818,-116.3430,1.0,10.50,18,"Southern California"
ci,14861020,4,"Thursday, October 14, 2010 22:05:02 UTC",33.4552,-116.5732,1.2,10.70,28,"Southern California"
ak,10103063,2,"Thursday, October 14, 2010 22:02:32 UTC",62.9576,-151.2148,1.3,123.00, 9,"Central Alaska"
ci,14861012,4,"Thursday, October 14, 2010 21:52:31 UTC",32.7998,-115.4693,1.6,19.10,23,"Southern California"
pr,10287005,0,"Thursday, October 14, 2010 21:49:18 UTC",19.4360,-64.8199,3.2,24.70, 5,"Virgin Islands region"
ci,14861004,2,"Thursday, October 14, 2010 21:46:54 UTC",32.7880,-115.4517,1.2,7.10,14,"Southern California"
ci,14860988,4,"Thursday, October 14, 2010 21:44:03 UTC",32.7848,-115.4537,1.6,23.80,24,"Southern California"
ak,10101389,2,"Thursday, October 14, 2010 21:32:29 UTC",60.0013,-141.3182,1.6,0.00, 7,"Southern Alaska"
ci,14860980,2,"Thursday, October 14, 2010 21:26:21 UTC",32.7815,-115.4508,1.4,21.10,13,"Southern California"
nn,00318630,7,"Thursday, October 14, 2010 21:19:13 UTC",37.1615,-117.3709,2.2,11.50,10,"Nevada"
ci,14860972,4,"Thursday, October 14, 2010 21:12:39 UTC",32.7922,-115.4603,2.5,18.80,34,"Southern California"
ci,14860956,4,"Thursday, October 14, 2010 21:09:58 UTC",32.7843,-115.4562,2.8,20.00,43,"Southern California"
ci,14860964,2,"Thursday, October 14, 2010 21:07:18 UTC",32.5793,-115.6823,1.8,7.00, 7,"Baja California, Mexico"
ak,10103061,2,"Thursday, October 14, 2010 20:49:35 UTC",63.5081,-146.4853,1.0,9.20,12,"Central Alaska"
ak,10101378,2,"Thursday, October 14, 2010 20:39:34 UTC",62.2264,-152.2995,1.3,1.20,12,"Central Alaska"
ci,14860948,8,"Thursday, October 14, 2010 20:15:24 UTC",32.7803,-115.4565,1.8,21.00,29,"Southern California"
ci,14860940,4,"Thursday, October 14, 2010 20:12:40 UTC",34.1250,-116.9765,1.1,4.80,37,"Southern California"
ci,14860932,4,"Thursday, October 14, 2010 20:09:45 UTC",32.7912,-115.4593,2.0,21.00,27,"Southern California"
ci,14860924,2,"Thursday, October 14, 2010 20:04:57 UTC",32.7945,-115.4710,1.8,7.00, 5,"Southern California"
ci,14860916,6,"Thursday, October 14, 2010 20:01:42 UTC",33.5530,-116.1432,1.2,12.00,45,"Southern California"
ak,10101097,2,"Thursday, October 14, 2010 19:55:38 UTC",57.2210,-155.2283,2.4,8.70,17,"Alaska Peninsula"
hv,60184441,1,"Thursday, October 14, 2010 19:49:31 UTC",19.6383,-155.6862,2.3,14.60,12,"Island of Hawaii, Hawaii"
ci,14860900,6,"Thursday, October 14, 2010 19:46:30 UTC",35.8465,-117.6753,1.2,5.00,23,"Central California"
ci,14860884,4,"Thursday, October 14, 2010 19:37:53 UTC",34.1660,-117.7430,1.3,8.40,15,"Greater Los Angeles area, California"
ak,10103057,2,"Thursday, October 14, 2010 19:34:32 UTC",62.3410,-149.1438,1.2,3.80,18,"Central Alaska"
ci,14860876,2,"Thursday, October 14, 2010 19:27:54 UTC",32.7940,-115.4573,1.4,5.90,19,"Southern California"
nc,71474106,3,"Thursday, October 14, 2010 19:21:24 UTC",38.8223,-122.7942,2.0,3.40,56,"Northern California"
ak,10103056,2,"Thursday, October 14, 2010 19:18:31 UTC",56.9583,-153.7706,1.8,42.80, 8,"Kodiak Island region, Alaska"
ci,14860868,2,"Thursday, October 14, 2010 19:03:02 UTC",32.7825,-115.4553,1.2,19.90,17,"Southern California"
ak,10101068,2,"Thursday, October 14, 2010 18:50:55 UTC",61.2735,-150.9832,1.0,60.80, 8,"Southern Alaska"
ci,14860860,4,"Thursday, October 14, 2010 18:35:14 UTC",32.7950,-115.4578,1.7,20.60,23,"Southern California"
ci,14860852,4,"Thursday, October 14, 2010 18:22:03 UTC",32.7912,-115.4618,1.9,21.20,31,"Southern California"
uw,10141818,0,"Thursday, October 14, 2010 18:18:11 UTC",45.9111,-123.2003,2.3,24.00,12,"Oregon"
ak,10101047,2,"Thursday, October 14, 2010 17:57:08 UTC",60.3720,-140.6219,1.1,4.90,11,"Southern Yukon Territory, Canada"
ci,14860844,4,"Thursday, October 14, 2010 17:33:55 UTC",35.0457,-118.3197,1.7,0.00,22,"Southern California"
ci,10169066,2,"Thursday, October 14, 2010 17:31:32 UTC",34.8847,-118.7403,1.2,0.00, 6,"Central California"
ak,10101021,2,"Thursday, October 14, 2010 17:27:55 UTC",62.9493,-150.4863,3.1,92.90,83,"Central Alaska"
nc,71474041,2,"Thursday, October 14, 2010 17:22:59 UTC",37.3247,-122.1057,1.5,0.00,30,"San Francisco Bay area, California"
pr,10287004,0,"Thursday, October 14, 2010 16:58:26 UTC",18.0930,-65.9449,2.5,125.70, 4,"Puerto Rico"
ci,14860828,4,"Thursday, October 14, 2010 16:57:31 UTC",32.6702,-115.8528,1.2,9.20,17,"Southern California"
nc,71474006,2,"Thursday, October 14, 2010 16:44:32 UTC",37.1925,-122.1087,1.0,10.60,12,"Northern California"
ci,14860804,4,"Thursday, October 14, 2010 16:35:27 UTC",34.5780,-116.2420,2.2,8.20,36,"Southern California"
ak,10100988,2,"Thursday, October 14, 2010 16:23:39 UTC",51.4549,-176.4589,2.8,32.80,19,"Andreanof Islands, Aleutian Islands, Alaska"
ci,14860796,4,"Thursday, October 14, 2010 16:10:10 UTC",33.9820,-116.4393,1.0,8.00,28,"Southern California"
ci,14860788,4,"Thursday, October 14, 2010 16:03:52 UTC",35.0190,-118.9683,1.4,14.60,26,"Central California"
nc,71473976,2,"Thursday, October 14, 2010 15:42:22 UTC",37.8522,-121.7923,1.6,13.30,23,"San Francisco Bay area, California"
ci,14860772,6,"Thursday, October 14, 2010 15:33:26 UTC",32.6373,-115.6938,1.4,8.20,19,"Baja California, Mexico"
nc,71473961,2,"Thursday, October 14, 2010 14:57:09 UTC",37.7997,-122.6290,1.0,3.90, 7,"offshore Northern California"
ak,10100952,2,"Thursday, October 14, 2010 14:43:54 UTC",61.1327,-150.2371,1.9,42.10,20,"Southern Alaska"
nn,00318608,7,"Thursday, October 14, 2010 14:37:35 UTC",38.1985,-116.4108,1.8,0.00, 4,"Nevada"
nc,71473951,2,"Thursday, October 14, 2010 14:21:24 UTC",37.8510,-121.7908,1.3,13.40,15,"San Francisco Bay area, California"
ak,10100947,3,"Thursday, October 14, 2010 14:20:29 UTC",51.8738,-177.2888,1.1,6.90, 6,"Andreanof Islands, Aleutian Islands, Alaska"
ci,14860756,4,"Thursday, October 14, 2010 14:17:26 UTC",35.0080,-119.3032,1.4,16.80,19,"Central California"
ak,10100942,2,"Thursday, October 14, 2010 14:15:03 UTC",51.8823,-177.2662,1.6,6.70, 8,"Andreanof Islands, Aleutian Islands, Alaska"
us,2010cjbd,6,"Thursday, October 14, 2010 13:58:53 UTC",42.3367,142.9018,5.4,35.10,132,"Hokkaido, Japan region"
ak,10100935,2,"Thursday, October 14, 2010 13:57:44 UTC",62.8361,-150.5304,1.4,89.60,17,"Central Alaska"
nc,71473941,2,"Thursday, October 14, 2010 13:44:40 UTC",37.2073,-122.1183,1.7,12.50,48,"Northern California"
hv,60184386,1,"Thursday, October 14, 2010 13:38:31 UTC",19.8462,-155.5635,2.2,12.80,36,"Island of Hawaii, Hawaii"
ak,10100933,3,"Thursday, October 14, 2010 13:37:40 UTC",51.8765,-177.2954,1.4,11.60, 6,"Andreanof Islands, Aleutian Islands, Alaska"
ci,14860724,4,"Thursday, October 14, 2010 13:34:15 UTC",32.6485,-115.8685,1.3,7.70,18,"Southern California"
ci,14860716,4,"Thursday, October 14, 2010 13:31:46 UTC",32.7562,-116.0398,1.4,8.70,27,"Southern California"
ci,14860708,6,"Thursday, October 14, 2010 13:30:22 UTC",32.0765,-115.1190,2.6,10.00, 8,"Baja California, Mexico"
ak,10100924,2,"Thursday, October 14, 2010 13:19:26 UTC",61.1398,-150.2379,2.0,40.80,35,"Southern Alaska"
ak,10100921,2,"Thursday, October 14, 2010 13:13:26 UTC",60.4806,-153.0632,2.4,139.70,48,"Southern Alaska"
ak,10103040,2,"Thursday, October 14, 2010 13:08:39 UTC",52.1578,-169.7295,3.2,8.20,13,"Fox Islands, Aleutian Islands, Alaska"
ci,14860700,5,"Thursday, October 14, 2010 13:05:05 UTC",35.8427,-117.6727,1.2,5.50,31,"Central California"
ak,10100910,3,"Thursday, October 14, 2010 12:59:26 UTC",60.3900,-140.6149,4.0,0.20,77,"Southern Yukon Territory, Canada"
ak,10103038,2,"Thursday, October 14, 2010 12:53:53 UTC",55.4478,-157.1657,2.5,11.30,14,"Alaska Peninsula"
ak,10103037,2,"Thursday, October 14, 2010 12:35:09 UTC",61.1184,-150.2640,1.3,42.70,14,"Southern Alaska"
ak,10100908,2,"Thursday, October 14, 2010 12:28:37 UTC",63.2546,-151.7557,1.0,2.10,11,"Central Alaska"
uu,10141207,2,"Thursday, October 14, 2010 12:07:48 UTC",41.2735,-111.6730,1.0,11.40,27,"Utah"
ak,10100907,2,"Thursday, October 14, 2010 11:59:01 UTC",63.2179,-149.2110,1.1,3.60,16,"Central Alaska"
uu,10141149,2,"Thursday, October 14, 2010 11:49:49 UTC",41.2712,-111.6708,1.0,12.80,26,"Utah"
ak,10100903,2,"Thursday, October 14, 2010 11:47:08 UTC",55.0753,-159.4835,2.2,25.50,11,"Alaska Peninsula"
ak,10103033,2,"Thursday, October 14, 2010 11:38:48 UTC",57.7581,-155.7418,1.6,86.80, 7,"Alaska Peninsula"
pr,10287003,0,"Thursday, October 14, 2010 11:32:37 UTC",18.2439,-67.2910,2.0,71.20, 3,"Mona Passage, Puerto Rico"
nn,00318602,7,"Thursday, October 14, 2010 11:22:44 UTC",37.1599,-117.3724,1.2,9.10, 9,"Nevada"
ak,10103032,2,"Thursday, October 14, 2010 11:20:44 UTC",62.7222,-148.9245,1.4,61.20,27,"Central Alaska"
nc,71473926,3,"Thursday, October 14, 2010 11:06:03 UTC",37.3603,-121.7193,1.7,7.70,79,"San Francisco Bay area, California"
ak,10103030,2,"Thursday, October 14, 2010 11:03:55 UTC",62.3393,-149.1430,1.3,1.70,16,"Central Alaska"
ci,14860676,4,"Thursday, October 14, 2010 11:03:24 UTC",33.4457,-116.6387,1.8,10.70,62,"Southern California"
nm,101410b,A,"Thursday, October 14, 2010 10:52:22 UTC",35.2958,-92.3177,1.9,6.30, 7,"Arkansas"
us,a000402d,5,"Thursday, October 14, 2010 10:47:18 UTC",5.4767,-82.7306,4.8,30.90,158,"south of Panama"
nc,71473921,2,"Thursday, October 14, 2010 10:44:47 UTC",36.7425,-121.1648,1.0,5.10,21,"Central California"
nn,00318599,7,"Thursday, October 14, 2010 10:29:17 UTC",37.1644,-117.3690,1.7,12.10,10,"Nevada"
ak,10100888,2,"Thursday, October 14, 2010 10:16:19 UTC",51.3985,-176.0408,2.7,16.10,16,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10100886,2,"Thursday, October 14, 2010 10:11:56 UTC",51.8671,-177.2912,1.6,6.80, 7,"Andreanof Islands, Aleutian Islands, Alaska"
nm,1057,C,"Thursday, October 14, 2010 10:07:33 UTC",35.2991,-92.3522,3.4,4.60,19,"Arkansas"
ak,10103027,2,"Thursday, October 14, 2010 10:06:42 UTC",58.8999,-136.6097,1.9,3.90, 7,"Southeastern Alaska"
us,a000400p,6,"Thursday, October 14, 2010 10:03:31 UTC",-10.3061,42.8319,5.2,15.30,157,"Comoros region"
nc,71474161,3,"Thursday, October 14, 2010 09:53:32 UTC",40.5058,-121.6003,1.0,17.80,14,"Lassen Peak area, California"
ci,14860644,6,"Thursday, October 14, 2010 09:43:17 UTC",32.1800,-115.3145,2.0,12.80,15,"Baja California, Mexico"
ak,10100882,2,"Thursday, October 14, 2010 09:24:30 UTC",60.0687,-152.3772,1.7,91.70,19,"Southern Alaska"
pr,10287001,0,"Thursday, October 14, 2010 09:17:21 UTC",18.1917,-67.3420,2.0,26.60, 5,"Mona Passage, Puerto Rico"
ci,14860636,4,"Thursday, October 14, 2010 09:10:08 UTC",32.5082,-115.6512,1.8,3.80,23,"Baja California, Mexico"
ak,10100880,2,"Thursday, October 14, 2010 09:08:40 UTC",51.4686,-172.9590,3.0,21.60,14,"Andreanof Islands, Aleutian Islands, Alaska"
uw,10140854,1,"Thursday, October 14, 2010 08:54:21 UTC",46.2785,-122.2968,1.5,10.40,21,"Washington"
ci,14860612,4,"Thursday, October 14, 2010 08:37:56 UTC",33.0048,-116.4585,1.2,8.70,45,"Southern California"
nc,71473876,4,"Thursday, October 14, 2010 08:35:57 UTC",36.8485,-121.5893,2.4,7.90,77,"Central California"
nc,71473871,7,"Thursday, October 14, 2010 08:30:38 UTC",37.4765,-121.8093,1.0,7.60,41,"San Francisco Bay area, California"
nc,71473861,2,"Thursday, October 14, 2010 08:27:14 UTC",38.8222,-122.7622,1.2,1.20,57,"Northern California"
ak,10100869,2,"Thursday, October 14, 2010 08:22:32 UTC",60.2073,-141.3792,1.8,0.00,10,"Southern Alaska"
ak,10100867,2,"Thursday, October 14, 2010 08:19:55 UTC",63.3669,-150.0456,1.2,5.50,17,"Central Alaska"
pr,10287000,0,"Thursday, October 14, 2010 08:08:50 UTC",18.5410,-68.8529,3.5,126.00,13,"Dominican Republic"
ak,10100863,2,"Thursday, October 14, 2010 08:06:22 UTC",54.1690,-164.2022,2.9,26.30,25,"Unimak Island region, Alaska"
ak,10100862,2,"Thursday, October 14, 2010 07:59:38 UTC",51.2474,-173.0225,3.2,26.00,14,"Andreanof Islands, Aleutian Islands, Alaska"
se,101410c,A,"Thursday, October 14, 2010 07:58:31 UTC",35.9474,-83.9465,2.4,6.50,19,"eastern Tennessee"
ak,10100859,2,"Thursday, October 14, 2010 07:52:35 UTC",62.9180,-151.1084,1.8,111.50,31,"Central Alaska"
ak,10100855,2,"Thursday, October 14, 2010 07:29:26 UTC",54.0907,-164.1550,3.3,13.20,26,"Unimak Island region, Alaska"
ak,10103017,2,"Thursday, October 14, 2010 07:24:00 UTC",51.6442,-175.1994,2.2,25.70,11,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10100852,2,"Thursday, October 14, 2010 07:19:15 UTC",62.1300,-151.2726,2.3,77.30,39,"Central Alaska"
ak,10100851,2,"Thursday, October 14, 2010 07:13:37 UTC",52.5897,-169.2906,2.7,7.90,10,"Fox Islands, Aleutian Islands, Alaska"
nc,71473841,2,"Thursday, October 14, 2010 07:03:42 UTC",38.8403,-122.8297,1.0,2.50,53,"Northern California"
ak,10100847,2,"Thursday, October 14, 2010 06:47:44 UTC",51.7586,-174.7642,2.5,25.80,11,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10100843,2,"Thursday, October 14, 2010 06:36:36 UTC",59.9364,-152.8373,2.1,98.90,38,"Southern Alaska"
nc,71473836,2,"Thursday, October 14, 2010 06:36:33 UTC",38.8193,-122.7822,1.1,2.10,43,"Northern California"
ci,14860596,6,"Thursday, October 14, 2010 06:36:24 UTC",31.8428,-116.0180,2.6,6.00, 8,"Baja California, Mexico"
nc,71473831,3,"Thursday, October 14, 2010 06:36:07 UTC",38.8203,-122.7847,1.7,2.30,68,"Northern California"
nn,00318596,7,"Thursday, October 14, 2010 06:33:06 UTC",37.1595,-117.3717,3.2,11.50,12,"Nevada"
uu,10140628,2,"Thursday, October 14, 2010 06:28:46 UTC",39.0048,-111.3692,1.6,2.50,15,"Utah"
ak,10100838,2,"Thursday, October 14, 2010 06:28:41 UTC",60.2556,-139.6815,1.6,9.40,12,"Southern Yukon Territory, Canada"
us,a0003zyf,3,"Thursday, October 14, 2010 06:26:54 UTC",6.8524,-73.0655,4.5,148.80,62,"northern Colombia"
ak,10100834,2,"Thursday, October 14, 2010 06:12:01 UTC",52.6929,-169.6712,2.9,4.80,12,"Fox Islands, Aleutian Islands, Alaska"
us,a0003zy5,5,"Thursday, October 14, 2010 06:06:15 UTC",21.5940,120.9895,4.6,26.90,25,"Taiwan region"
nn,00318592,7,"Thursday, October 14, 2010 05:13:40 UTC",37.1560,-117.3698,1.7,12.20,11,"Nevada"
ak,10100827,2,"Thursday, October 14, 2010 05:09:41 UTC",63.5810,-147.1524,1.3,4.40,19,"Central Alaska"
ak,10100829,2,"Thursday, October 14, 2010 05:09:34 UTC",59.6144,-152.3463,1.9,78.50,20,"Southern Alaska"
ak,10100826,2,"Thursday, October 14, 2010 05:04:58 UTC",52.8725,-167.3444,2.3,25.60,10,"Fox Islands, Aleutian Islands, Alaska"
nn,00318591,7,"Thursday, October 14, 2010 05:04:01 UTC",39.4989,-118.7495,1.6,5.40, 9,"Nevada"
ak,10100822,2,"Thursday, October 14, 2010 04:48:50 UTC",64.4665,-148.5465,1.0,10.80,16,"Central Alaska"
uu,10140442,2,"Thursday, October 14, 2010 04:42:57 UTC",39.0070,-111.3795,1.7,6.20,19,"Utah"
nc,71473801,3,"Thursday, October 14, 2010 04:34:28 UTC",37.3853,-118.7978,1.8,10.60,35,"Central California"
